radius_m,viscosity_pa_s,radius_normalized_0p5_1p0,radius_normalized_0p55_1p0,radius_normalized_1p22_2p22,viscosity_scaled_by_min
5242100.0,3.137e+22,0.804688581314879,0.824219723183391,1.829377162629758,538.0789022298457
5230800.0,3.151e+22,0.8027335640138409,0.8224602076124568,1.8254671280276817,540.4802744425385
5219500.0,3.166e+22,0.8007785467128028,0.8207006920415225,1.8215570934256058,543.0531732418525
5208200.0,3.181e+22,0.7988235294117647,0.8189411764705883,1.8176470588235296,545.6260720411664
5196900.0,3.195e+22,0.7968685121107266,0.817181660899654,1.8137370242214534,548.0274442538594
5185600.0,3.211e+22,0.7949134948096885,0.8154221453287197,1.8098269896193773,550.7718696397942
5174400.0,3.226e+22,0.7929757785467129,0.8136782006920416,1.8059515570934257,553.3447684391081
5163100.0,3.242e+22,0.7910207612456748,0.8119186851211073,1.8020415224913497,556.0891938250429
5151800.0,3.257e+22,0.7890657439446367,0.8101591695501731,1.7981314878892736,558.6620926243568
5140500.0,3.273e+22,0.7871107266435986,0.8083996539792387,1.7942214532871974,561.4065180102916
5129200.0,3.29e+22,0.7851557093425605,0.8066401384083045,1.7903114186851212,564.3224699828473
5117900.0,3.306e+22,0.7832006920415224,0.8048806228373702,1.786401384083045,567.0668953687822
5106600.0,3.323e+22,0.7812456747404845,0.8031211072664359,1.7824913494809689,569.9828473413379
5095300.0,3.339e+22,0.7792906574394464,0.8013615916955017,1.7785813148788927,572.7272727272727
5084000.0,3.356e+22,0.7773356401384083,0.7996020761245675,1.7746712802768168,575.6432246998285
5072800.0,3.373e+22,0.7753979238754325,0.7978581314878893,1.7707958477508652,578.5591766723842
5061500.0,3.39e+22,0.7734429065743944,0.796098615916955,1.766885813148789,581.47512864494
5050200.0,3.407e+22,0.7714878892733563,0.7943391003460207,1.7629757785467128,584.3910806174957
5038900.0,3.425e+22,0.7695328719723183,0.7925795847750865,1.7590657439446367,587.4785591766724
5027600.0,3.442e+22,0.7675778546712803,0.7908200692041523,1.7551557093425605,590.3945111492282
5016300.0,3.459e+22,0.7656228373702423,0.789060553633218,1.7512456747404845,593.3104631217839
5005000.0,3.477e+22,0.7636678200692042,0.7873010380622838,1.7473356401384084,596.3979416809606
4993700.0,3.495e+22,0.7617128027681661,0.7855415224913495,1.7434256055363322,599.4854202401372
4982400.0,3.512e+22,0.759757785467128,0.7837820069204152,1.7395155709342562,602.401372212693
4971200.0,3.53e+22,0.7578200692041522,0.7820380622837371,1.7356401384083044,605.4888507718696
4959900.0,3.548e+22,0.7558650519031143,0.7802785467128028,1.7317301038062283,608.5763293310464
4948600.0,3.566e+22,0.7539100346020762,0.7785190311418685,1.7278200692041523,611.663807890223
4937300.0,3.584e+22,0.7519550173010381,0.7767595155709343,1.7239100346020761,614.7512864493997
4926000.0,3.602e+22,0.75,0.775,1.7200000000000002,617.8387650085763
4914700.0,3.62e+22,0.7480449826989619,0.7732404844290658,1.716089965397924,620.926243567753
4903400.0,3.639e+22,0.7460899653979238,0.7714809688581314,1.7121799307958478,624.1852487135505
4892100.0,3.657e+22,0.7441349480968859,0.7697214532871972,1.7082698961937717,627.2727272727273
4880800.0,3.675e+22,0.7421799307958478,0.767961937716263,1.7043598615916955,630.360205831904
4869600.0,3.694e+22,0.740242214532872,0.7662179930795847,1.700484429065744,633.6192109777015
4858300.0,3.712e+22,0.7382871972318339,0.7644584775086505,1.696574394463668,636.7066895368782
4847000.0,3.731e+22,0.7363321799307958,0.7626989619377162,1.6926643598615918,639.9656946826758
4835700.0,3.749e+22,0.7343771626297577,0.760939446366782,1.6887543252595156,643.0531732418525
4824400.0,3.768e+22,0.7324221453287197,0.7591799307958478,1.6848442906574395,646.3121783876501
4813100.0,3.787e+22,0.7304671280276817,0.7574204152249135,1.6809342560553633,649.5711835334477
4801800.0,3.806e+22,0.7285121107266436,0.7556608996539793,1.6770242214532873,652.8301886792452
4790500.0,3.826e+22,0.7265570934256056,0.7539013840830451,1.6731141868512112,656.2607204116639
4779200.0,3.845e+22,0.7246020761245675,0.7521418685121107,1.669204152249135,659.5197255574614
4768000.0,3.865e+22,0.7226643598615917,0.7503979238754326,1.6653287197231834,662.9502572898799
4756700.0,3.885e+22,0.7207093425605536,0.7486384083044983,1.6614186851211072,666.3807890222985
4745400.0,3.905e+22,0.7187543252595155,0.7468788927335641,1.657508650519031,669.811320754717
4734100.0,3.925e+22,0.7167993079584776,0.7451193771626298,1.6535986159169551,673.2418524871355
4722800.0,3.946e+22,0.7148442906574395,0.7433598615916955,1.649688581314879,676.8439108061749
4711500.0,3.967e+22,0.7128892733564014,0.7416003460207613,1.6457785467128028,680.4459691252143
4700200.0,3.988e+22,0.7109342560553633,0.7398408304498271,1.6418685121107268,684.0480274442539
4688900.0,4.009e+22,0.7089792387543252,0.7380813148788927,1.6379584775086506,687.6500857632933
4677600.0,4.031e+22,0.7070242214532871,0.7363217993079585,1.6340484429065745,691.4236706689536
4666400.0,4.052e+22,0.7050865051903115,0.7345778546712803,1.630173010380623,695.0257289879931
4655100.0,4.074e+22,0.7031314878892734,0.7328183391003461,1.6262629757785467,698.7993138936534
4643800.0,4.096e+22,0.7011764705882353,0.7310588235294118,1.6223529411764708,702.5728987993139
4632500.0,4.119e+22,0.6992214532871972,0.7292993079584775,1.6184429065743946,706.5180102915953
4621200.0,4.141e+22,0.6972664359861591,0.7275397923875433,1.6145328719723184,710.2915951972557
4609900.0,4.164e+22,0.6953114186851211,0.7257802768166091,1.6106228373702423,714.2367066895368
4598600.0,4.188e+22,0.693356401384083,0.7240207612456748,1.606712802768166,718.3533447684391
4587300.0,4.211e+22,0.691401384083045,0.7222612456747405,1.60280276816609,722.2984562607204
4576000.0,4.235e+22,0.6894463667820069,0.7205017301038062,1.598892733564014,726.4150943396227
4564800.0,4.259e+22,0.6875086505190311,0.7187577854671281,1.5950173010380624,730.5317324185248
4553500.0,4.284e+22,0.6855536332179931,0.7169982698961939,1.5911072664359862,734.8198970840481
4542200.0,4.309e+22,0.683598615916955,0.7152387543252595,1.58719723183391,739.1080617495712
4530900.0,4.334e+22,0.681643598615917,0.7134792387543253,1.5832871972318339,743.3962264150942
4519600.0,4.36e+22,0.6796885813148789,0.711719723183391,1.579377162629758,747.8559176672384
4508300.0,4.386e+22,0.6777335640138409,0.7099602076124567,1.5754671280276817,752.3156089193826
4497000.0,4.412e+22,0.6757785467128028,0.7082006920415225,1.5715570934256056,756.7753001715266
4485700.0,4.438e+22,0.6738235294117647,0.7064411764705882,1.5676470588235294,761.2349914236706
4474400.0,4.465e+22,0.6718685121107266,0.704681660899654,1.5637370242214534,765.8662092624357
4463100.0,4.492e+22,0.6699134948096885,0.7029221453287198,1.5598269896193773,770.4974271012007
4451900.0,4.518e+22,0.6679757785467129,0.7011782006920415,1.5559515570934257,774.9571183533448
4440600.0,4.545e+22,0.6660207612456748,0.6994186851211073,1.5520415224913495,779.5883361921098
4429300.0,4.572e+22,0.6640657439446367,0.697659169550173,1.5481314878892733,784.2195540308749
4418000.0,4.599e+22,0.6621107266435986,0.6958996539792388,1.5442214532871974,788.8507718696399
4406700.0,4.626e+22,0.6601557093425605,0.6941401384083046,1.5403114186851212,793.4819897084049
4395400.0,4.653e+22,0.6582006920415224,0.6923806228373702,1.536401384083045,798.1132075471698
4384100.0,4.68e+22,0.6562456747404845,0.690621107266436,1.5324913494809689,802.7444253859347
4372800.0,4.707e+22,0.6542906574394464,0.6888615916955018,1.5285813148788927,807.3756432246997
4361500.0,4.734e+22,0.6523356401384083,0.6871020761245675,1.5246712802768165,812.0068610634648
4350300.0,4.761e+22,0.6503979238754325,0.6853581314878893,1.5207958477508652,816.6380789022298
4339000.0,4.788e+22,0.6484429065743944,0.683598615916955,1.516885813148789,821.2692967409948
4327700.0,4.815e+22,0.6464878892733564,0.6818391003460208,1.5129757785467128,825.9005145797598
4316400.0,4.842e+22,0.6445328719723183,0.6800795847750866,1.5090657439446367,830.5317324185248
4305100.0,4.869e+22,0.6425778546712803,0.6783200692041522,1.5051557093425605,835.1629502572898
4293800.0,4.897e+22,0.6406228373702423,0.676560553633218,1.5012456747404845,839.9656946826758
4282500.0,4.924e+22,0.6386678200692042,0.6748010380622838,1.4973356401384084,844.5969125214409
4271200.0,4.951e+22,0.6367128027681661,0.6730415224913495,1.4934256055363322,849.2281303602059
4259900.0,4.978e+22,0.634757785467128,0.6712820069204153,1.489515570934256,853.8593481989709
4248700.0,5.006e+22,0.6328200692041522,0.669538062283737,1.4856401384083044,858.6620926243568
4237400.0,5.033e+22,0.6308650519031141,0.6677785467128028,1.4817301038062283,863.2933104631218
4226100.0,5.061e+22,0.6289100346020762,0.6660190311418686,1.4778200692041523,868.0960548885078
4214800.0,5.089e+22,0.6269550173010381,0.6642595155709343,1.4739100346020761,872.8987993138937
4203500.0,5.117e+22,0.625,0.6625,1.47,877.7015437392796
4192200.0,5.145e+22,0.6230449826989619,0.6607404844290657,1.4660899653979238,882.5042881646655
4180899.999999999,5.174e+22,0.6210899653979237,0.6589809688581314,1.4621799307958474,887.4785591766724
4169600.000000001,5.204e+22,0.619134948096886,0.6572214532871974,1.458269896193772,892.6243567753002
4158300.0,5.233e+22,0.6171799307958478,0.655461937716263,1.4543598615916955,897.598627787307
4147100.000000001,5.264e+22,0.6152422145328721,0.653717993079585,1.4504844290657444,902.9159519725557
4135800.0,5.294e+22,0.6132871972318339,0.6519584775086505,1.4465743944636678,908.0617495711834
4124500.0,5.326e+22,0.6113321799307958,0.6501989619377163,1.4426643598615918,913.5506003430531
4113200.0,5.358e+22,0.6093771626297578,0.6484394463667821,1.4387543252595156,919.0394511149227
4101899.999999999,5.39e+22,0.6074221453287195,0.6466799307958476,1.434844290657439,924.5283018867924
4090600.0,5.423e+22,0.6054671280276817,0.6449204152249135,1.4309342560553633,930.188679245283
4079300.0,5.456e+22,0.6035121107266436,0.6431608996539793,1.4270242214532871,935.8490566037735
4068000.0,5.49e+22,0.6015570934256056,0.641401384083045,1.4231141868512112,941.6809605488851
4056700.0,5.525e+22,0.5996020761245675,0.6396418685121108,1.419204152249135,947.6843910806175
4045500.0,5.559e+22,0.5976643598615917,0.6378979238754325,1.4153287197231834,953.516295025729
4034200.0,5.594e+22,0.5957093425605536,0.6361384083044983,1.4114186851211072,959.5197255574614
4022900.0,5.629e+22,0.5937543252595155,0.6343788927335641,1.407508650519031,965.5231560891939
4011600.0,5.664e+22,0.5917993079584775,0.6326193771626298,1.4035986159169551,971.5265866209262
4000300.0,5.7e+22,0.5898442906574395,0.6308598615916955,1.399688581314879,977.7015437392796
3989000.0,5.735e+22,0.5878892733564014,0.6291003460207613,1.3957785467128028,983.704974271012
3977700.0,5.77e+22,0.5859342560553633,0.627340830449827,1.3918685121107266,989.7084048027444
3966400.0,5.805e+22,0.5839792387543252,0.6255813148788928,1.3879584775086506,995.7118353344769
3955100.0,5.84e+22,0.5820242214532871,0.6238217993079586,1.3840484429065745,1001.7152658662093
3943900.0,5.874e+22,0.5800865051903115,0.6220778546712803,1.380173010380623,1007.5471698113208
3932600.0,5.907e+22,0.5781314878892734,0.6203183391003461,1.3762629757785467,1013.2075471698113
3921300.0,5.939e+22,0.5761764705882353,0.6185588235294118,1.3723529411764706,1018.6963979416809
3910000.0,5.971e+22,0.5742214532871972,0.6167993079584775,1.3684429065743946,1024.1852487135504
3898700.0,6.001e+22,0.5722664359861591,0.6150397923875432,1.3645328719723184,1029.3310463121784
3887400.0,6.031e+22,0.5703114186851211,0.613280276816609,1.3606228373702423,1034.476843910806
3876100.0,6.059e+22,0.568356401384083,0.6115207612456748,1.356712802768166,1039.279588336192
3864800.0,6.085e+22,0.566401384083045,0.6097612456747405,1.35280276816609,1043.739279588336
3853500.0,6.11e+22,0.5644463667820069,0.6080017301038063,1.3488927335640137,1048.0274442538594
3842200.0,6.134e+22,0.5624913494809689,0.606242214532872,1.3449826989619378,1052.1440823327616
3831000.0,6.155e+22,0.5605536332179931,0.6044982698961938,1.3411072664359862,1055.746140651801
3819700.0,6.174e+22,0.558598615916955,0.6027387543252596,1.33719723183391,1059.0051457975985
3808400.0,6.19e+22,0.556643598615917,0.6009792387543254,1.3332871972318339,1061.7495711835334
3797100.0,6.203e+22,0.5546885813148789,0.599219723183391,1.3293771626297577,1063.9794168096055
3785800.0,6.213e+22,0.5527335640138409,0.5974602076124568,1.3254671280276817,1065.6946826758146
3774500.0,6.218e+22,0.5507785467128028,0.5957006920415225,1.3215570934256056,1066.5523156089193
3763200.0,6.218e+22,0.5488235294117647,0.5939411764705883,1.3176470588235294,1066.5523156089193
3751900.0,6.212e+22,0.5468685121107266,0.592181660899654,1.3137370242214532,1065.523156089194
3740600.0,6.199e+22,0.5449134948096885,0.5904221453287197,1.3098269896193773,1063.2933104631218
3729400.0,6.178e+22,0.5429757785467129,0.5886782006920416,1.3059515570934257,1059.6912521440825
3718100.0,6.149e+22,0.5410207612456748,0.5869186851211073,1.3020415224913495,1054.7169811320755
3706800.0,6.11e+22,0.5390657439446367,0.585159169550173,1.2981314878892733,1048.0274442538594
3695500.0,6.06e+22,0.5371107266435986,0.5833996539792388,1.2942214532871972,1039.451114922813
3684200.0,5.997e+22,0.5351557093425605,0.5816401384083045,1.290311418685121,1028.6449399656947
3672900.0,5.92e+22,0.5332006920415225,0.5798806228373703,1.286401384083045,1015.4373927958834
3661600.0,5.827e+22,0.5312456747404845,0.5781211072664361,1.2824913494809689,999.4854202401372
3650300.0,5.717e+22,0.5292906574394464,0.5763615916955017,1.2785813148788927,980.6174957118353
3639000.0,5.586e+22,0.5273356401384083,0.5746020761245675,1.2746712802768165,958.147512864494
3627800.0,5.433e+22,0.5253979238754325,0.5728581314878893,1.270795847750865,931.9039451114922
3616500.0,5.256e+22,0.5234429065743944,0.5710986159169551,1.266885813148789,901.5437392795883
3605200.0,5.05e+22,0.5214878892733564,0.5693391003460208,1.2629757785467128,866.2092624356775
3593900.0,4.815e+22,0.5195328719723183,0.5675795847750865,1.2590657439446367,825.9005145797598
3582600.0,4.546e+22,0.5175778546712803,0.5658200692041523,1.2551557093425605,779.7598627787307
3571300.0,4.241e+22,0.5156228373702422,0.564060553633218,1.2512456747404843,727.4442538593482
3560000.0,3.898e+22,0.5136678200692042,0.5623010380622838,1.2473356401384084,668.6106346483705
3548700.0,3.517e+22,0.5117128027681661,0.5605415224913495,1.2434256055363322,603.2590051457976
3537400.0,3.099e+22,0.509757785467128,0.5587820069204152,1.239515570934256,531.5608919382504
3526200.0,2.649e+22,0.5078200692041522,0.5570380622837371,1.2356401384083044,454.37392795883363
3514900.0,2.189e+22,0.5058650519031141,0.5552785467128029,1.2317301038062283,375.47169811320754
3503600.0,1.744e+22,0.5039100346020762,0.5535190311418685,1.2278200692041523,299.14236706689536
3492300.0,1.359e+22,0.5019550173010381,0.5517595155709343,1.2239100346020761,233.10463121783877
3481000.0,1.05e+22,0.5,0.55,1.22,180.10291595197253
